;REFERENCIA_ORIGEN;REFERENCIA_1;IMPORTE
67301;B86541265;B65628513;2
67302;B86541265;B66029174;1
67303;B86541265;B66033333;10
67304;B86541265;B70313143;5
67305;B86541265;B74191024;4
67306;B86541265;B79513362;8
67307;B86541265;B83747303;1
67308;B86541265;B85038362;10
67309;B86541265;B86055357;7
67310;B86541265;B86184116;3
67311;B86541265;B95292199;7
67312;B86541265;B97515993;5
67313;B86541265;J43915149;2
67314;B86541265;J65649576;10
67315;B86541265;J65698623;6
67316;B86541265;J65751943;5
67317;B86541265;J66330259;5
67318;B86541265;X0240188E;8
67319;B86591419;B26497289;8
67320;B86591419;B43562834;5
67321;B86591419;B55579304;1
67322;B86591419;B59380774;4
67323;B86591419;B59564435;12
67324;B86591419;B62232921;8
67325;B86591419;B71072995;10
67326;B86591419;B73787673;9
67327;B86591419;B84041391;1
67328;B86654159;B37492303;1
67329;B86654159;B61074464;6
67330;B86654159;B61092805;8
67331;B86654159;B62138938;1
67332;B86654159;B62210430;7
67333;B86654159;B65770687;2
67334;B86654159;B66153172;1
67335;B86654159;B66342965;8
67336;B86654159;J66198987;10
67337;B86657020;B64444201;12
67338;B86663739;G08859142;2
67339;B86702701;B43892413;4
67340;B86702701;B61394268;1
67341;B86702701;B62403555;11
67342;B86702701;B62549167;12
67343;B86702701;B62959457;10
67344;B86702701;B63330112;8
67345;B86702701;B65536062;6
67346;B86702701;B65967713;6
67347;B86702701;B66029893;8
67348;B86702701;B66143504;8
67349;B86702701;B66265562;3
67350;B86702701;B66398850;11
67351;B86702701;B98347271;8
67352;B86765617;A58940487;6
67353;B86765617;B08157950;11
67354;B86765617;B30398515;4
67355;B86765617;B72013949;9
67356;B86765617;B78977501;2
67357;B86765617;B98066731;5
67358;B86910528;A62805262;2
67359;B86910528;B17908054;7
67360;B86910528;B53628178;10
67361;B86910528;B60859683;2
67362;B86910528;B62547021;9
67363;B86910528;B65038481;3
67364;B86910528;B66434705;6
67365;B87047924;B58583949;6
67366;B87047924;B62525159;4
67367;B91025957;B58090408;8
67368;B91025957;B58342684;6
67369;B91025957;B58946286;7
67370;B91025957;B84571942;8
67371;B91072207;A80365901;2
67372;B91072207;B64685951;12
67373;B91072207;B64844186;3
67374;B91131128;A07045248;12
67375;B91131128;A63414486;10
67376;B91131128;B15819642;6
67377;B91131128;B30351431;10
67378;B91131128;B63443048;12
67379;B91156638;A58325069;10
67380;B91156638;A58805839;3
67381;B91156638;B02223634;9
67382;B91156638;B08404501;7
67383;B91156638;B17350851;11
67384;B91156638;B17544156;4
67385;B91156638;B22358535;1
67386;B91156638;B25644576;1
67387;B91156638;B30891048;8
67388;B91156638;B35473784;2
67389;B91156638;B43055128;2
67390;B91156638;B43470731;10
67391;B91156638;B43477355;3
67392;B91156638;B43554849;1
67393;B91156638;B43596717;2
67394;B91156638;B43678176;8
67395;B91156638;B43857291;4
67396;B91156638;B53656153;6
67397;B91156638;B55627343;10
67398;B91156638;B55632277;8
67399;B91156638;B57661324;10
67400;B91156638;B59189209;9
67401;B91156638;B60404738;1
67402;B91156638;B62231824;7
67403;B91156638;B62572508;2
67404;B91156638;B63301733;11
67405;B91156638;B63368302;9
67406;B91156638;B63495204;5
67407;B91156638;B63919898;11
67408;B91156638;B64445612;2
67409;B91156638;B65531311;12
67410;B91156638;B65628513;9
67411;B91156638;B66033333;6
67412;B91156638;B70313143;4
67413;B91156638;B79513362;8
67414;B91156638;B80944507;4
67415;B91156638;B85185726;1
67416;B91156638;B86055357;2
67417;B91156638;B86184116;1
67418;B91156638;J22380554;11
67419;B91156638;J43915149;11
67420;B91156638;J65649576;2
67421;B91156638;X0240188E;11
67422;B91366591;B62752324;2
67423;B91366591;B83685271;3
67424;B91404343;A08474363;12
67425;B91404343;A08616468;1
67426;B91404343;A08720492;5
67427;B91404343;A08804379;5
67428;B91404343;A58041237;12
67429;B91404343;A58077611;8
67430;B91404343;A58496399;12
67431;B91404343;A58696311;9
67432;B91404343;A58798448;10
67433;B91404343;A59114389;4
67434;B91404343;A78967510;6
67435;B91404343;A79222246;10
67436;B91404343;B03702495;5
67437;B91404343;B03956364;2
67438;B91404343;B04271839;8
67439;B91404343;B07822661;8
67440;B91404343;B08321630;5
67441;B91404343;B08925612;9
67442;B91404343;B13161864;7
67443;B91404343;B17348814;12
67444;B91404343;B17423880;4
67445;B91404343;B17504044;12
67446;B91404343;B17638453;6
67447;B91404343;B17670209;11
67448;B91404343;B17687021;8
67449;B91404343;B17743428;5
67450;B91404343;B25207663;7
67451;B91404343;B25487547;7
67452;B91404343;B25512336;2
67453;B91404343;B25516253;2
67454;B91404343;B27248947;9
67455;B91404343;B30063929;5
67456;B91404343;B31062565;8
67457;B91404343;B31230865;4
67458;B91404343;B31455033;8
67459;B91404343;B33454976;12
67460;B91404343;B33661182;2
67461;B91404343;B33967209;2
67462;B91404343;B35334556;5
67463;B91404343;B35470400;2
67464;B91404343;B36833861;5
67465;B91404343;B40222176;9
67466;B91404343;B41454398;2
67467;B91404343;B43376094;4
67468;B91404343;B43527480;2
67469;B91404343;B43646835;11
67470;B91404343;B43787522;9
67471;B91404343;B43804129;12
67472;B91404343;B53739447;4
67473;B91404343;B53825543;2
67474;B91404343;B54192075;4
67475;B91404343;B55106942;3
67476;B91404343;B55560080;11
67477;B91404343;B57226029;7
67478;B91404343;B58193285;6
67479;B91404343;B58291212;6
67480;B91404343;B58831348;5
67481;B91404343;B58887597;5
67482;B91404343;B59505693;6
67483;B91404343;B59724195;12
67484;B91404343;B59827832;2
67485;B91404343;B59849315;1
67486;B91404343;B60104593;8
67487;B91404343;B60389327;4
67488;B91404343;B60465424;4
67489;B91404343;B60745767;9
67490;B91404343;B61093449;6
67491;B91404343;B61182002;11
67492;B91404343;B61324315;12
67493;B91404343;B61369120;1
67494;B91404343;B61392429;7
67495;B91404343;B61461364;5
67496;B91404343;B61532735;10
67497;B91404343;B61575502;2
67498;B91404343;B61775029;5
67499;B91404343;B61810123;3
67500;B91404343;B61884292;10
67501;B91404343;B61894002;9
67502;B91404343;B61926523;3
67503;B91404343;B61975884;11
67504;B91404343;B62024682;8
67505;B91404343;B62027669;4
67506;B91404343;B62114673;3
67507;B91404343;B62203773;3
67508;B91404343;B62216262;5
67509;B91404343;B62227020;2
67510;B91404343;B62297346;4
67511;B91404343;B62300702;3
67512;B91404343;B62429998;9
67513;B91404343;B62783964;10
67514;B91404343;B62812433;8
67515;B91404343;B62896782;4
67516;B91404343;B62900691;10
67517;B91404343;B62933643;4
67518;B91404343;B62938238;12
67519;B91404343;B62960091;10
67520;B91404343;B62966320;7
67521;B91404343;B62992052;10
67522;B91404343;B63016323;8
67523;B91404343;B63016372;3
67524;B91404343;B63016620;6
67525;B91404343;B63349708;6
67526;B91404343;B63360879;10
67527;B91404343;B63361331;10
67528;B91404343;B63651244;10
67529;B91404343;B63720874;12
67530;B91404343;B63799720;2
67531;B91404343;B63856082;11
67532;B91404343;B63858179;10
67533;B91404343;B63891956;1
67534;B91404343;B63894810;4
67535;B91404343;B63935548;4
67536;B91404343;B64027857;6
67537;B91404343;B64048515;12
67538;B91404343;B64061187;3
67539;B91404343;B64090194;1
67540;B91404343;B64257181;9
67541;B91404343;B64343841;12
67542;B91404343;B64400583;12
67543;B91404343;B64453103;9
67544;B91404343;B64471881;7
67545;B91404343;B65292120;8
67546;B91404343;B65786436;11
67547;B91404343;B65958944;3
67548;B91404343;B73024929;10
67549;B91404343;B74027863;7
67550;B91404343;B76520931;3
67551;B91404343;B79124095;3
67552;B91404343;B81611931;5
67553;B91404343;B81691313;3
67554;B91404343;B82337072;7
67555;B91404343;B83345223;3
67556;B91404343;B91458943;9
67557;B91404343;B92380815;11
67558;B91404343;B93081511;9
67559;B91404343;B96060777;7
67560;B91404343;B96144621;1
67561;B91404343;B96637061;4
67562;B91404343;B96771753;10
67563;B91404343;B97011829;10
67564;B91404343;B99033375;11
67565;B91404343;E31766181;5
67566;B91404343;E63067888;4
67567;B91404343;J61518874;7
67568;B91458943;A08793507;4
67569;B91458943;A08804379;4
67570;B91458943;A35069764;11
67571;B91458943;A58344219;7
67572;B91458943;A58370586;4
67573;B91458943;A58453739;6
67574;B91458943;A58484932;12
67575;B91458943;A58798448;2
67576;B91458943;A58958091;2
67577;B91458943;A58961459;9
67578;B91458943;A59114389;12
67579;B91458943;A64275290;8
67580;B91458943;A79211710;5
67581;B91458943;B01139096;9
67582;B91458943;B03702495;11
67583;B91458943;B07481740;5
67584;B91458943;B07971666;9
67585;B91458943;B08298093;5
67586;B91458943;B08424673;11
67587;B91458943;B11474327;5
67588;B91458943;B17348814;12
67589;B91458943;B17411471;7
67590;B91458943;B17670209;11
67591;B91458943;B17743428;4
67592;B91458943;B17857889;4
67593;B91458943;B17908377;12
67594;B91458943;B24355281;12
67595;B91458943;B25009069;3
67596;B91458943;B25512336;12
67597;B91458943;B31062565;4
67598;B91458943;B31230865;8
67599;B91458943;B31455033;1
67600;B91458943;B33967209;11
67601;B91458943;B40222176;6
67602;B91458943;B41197781;5
67603;B91458943;B43245174;1
67604;B91458943;B43376094;7
67605;B91458943;B43646835;5
67606;B91458943;B43739804;4
67607;B91458943;B43804129;5
67608;B91458943;B46104634;1
67609;B91458943;B46585683;11
67610;B91458943;B47612072;11
67611;B91458943;B53253456;12
67612;B91458943;B53337804;12
67613;B91458943;B53739447;5
67614;B91458943;B53761177;5
67615;B91458943;B54192075;7
67616;B91458943;B55106942;2
67617;B91458943;B55542575;12
67618;B91458943;B58196809;2
67619;B91458943;B58831348;7
67620;B91458943;B58931551;6
67621;B91458943;B59146449;10
67622;B91458943;B59572842;12
67623;B91458943;B59816140;5
67624;B91458943;B59827832;11
67625;B91458943;B59849315;11
67626;B91458943;B60222239;2
67627;B91458943;B60576154;1
67628;B91458943;B60778651;10
67629;B91458943;B61093449;6
67630;B91458943;B61182002;2
67631;B91458943;B61324315;6
67632;B91458943;B61346896;5
67633;B91458943;B61369120;11
67634;B91458943;B61406021;11
67635;B91458943;B61532735;12
67636;B91458943;B61575502;3
67637;B91458943;B61650511;4
67638;B91458943;B61810123;7
67639;B91458943;B61884292;9
67640;B91458943;B61926523;8
67641;B91458943;B61975884;11
67642;B91458943;B62027669;3
67643;B91458943;B62068556;6
67644;B91458943;B62114673;12
67645;B91458943;B62203773;4
67646;B91458943;B62227020;1
67647;B91458943;B62297346;1
67648;B91458943;B62300702;2
67649;B91458943;B62344668;10
67650;B91458943;B62429998;2
67651;B91458943;B62812433;7
67652;B91458943;B62877659;5
67653;B91458943;B62941448;6
67654;B91458943;B62960091;8
67655;B91458943;B62966320;12
67656;B91458943;B62967542;2
67657;B91458943;B62992052;11
67658;B91458943;B63016604;8
67659;B91458943;B63016620;3
67660;B91458943;B63110787;11
67661;B91458943;B63190433;10
67662;B91458943;B63349708;5
67663;B91458943;B63360879;8
67664;B91458943;B63364293;11
67665;B91458943;B63720874;9
67666;B91458943;B63799720;4
67667;B91458943;B63856082;8
67668;B91458943;B63858179;7
67669;B91458943;B63894810;2
67670;B91458943;B63935548;3
67671;B91458943;B64090194;10
67672;B91458943;B64127525;12
67673;B91458943;B64343338;11
67674;B91458943;B64400583;7
67675;B91458943;B64733199;7
67676;B91458943;B65958944;1
67677;B91458943;B74027863;7
67678;B91458943;B76520931;9
67679;B91458943;B78343399;3
67680;B91458943;B81611931;11
67681;B91458943;B82050139;3
67682;B91458943;B82220138;4
67683;B91458943;B82337072;12
67684;B91458943;B83564559;8
67685;B91458943;B84152065;2
67686;B91458943;B85208627;8
67687;B91458943;B92362953;6
67688;B91458943;B96060777;7
67689;B91458943;B99033375;4
67690;B91458943;E43902832;9
67691;B91458943;E64180466;7
67692;B91458943;J61518874;2
67693;B91458943;N41064814;3
67694;B91603688;B35669605;6
67695;B91766790;A08935017;4
67696;B91766790;B10358521;10
67697;B91766790;B66475310;1
67698;B91766790;B95324612;7
67699;B91912618;B43594506;8
67700;B91912618;B61578050;10
67701;B91912618;B66048273;4
67702;B92006626;A58782673;1
67703;B92006626;A62168471;2
67704;B92006626;A81258345;5
67705;B92006626;A82617374;8
67706;B92006626;B04488680;2
67707;B92006626;B10397321;7
67708;B92006626;B11841632;9
67709;B92006626;B17648890;9
67710;B92006626;B17785346;11
67711;B92006626;B17834672;2
67712;B92006626;B20894705;3
67713;B92006626;B29576881;6
67714;B92006626;B30580583;1
67715;B92006626;B31804933;10
67716;B92006626;B43130004;5
67717;B92006626;B43401462;8
67718;B92006626;B43603661;9
67719;B92006626;B43635291;5
67720;B92006626;B43645027;7
67721;B92006626;B43668516;8
67722;B92006626;B43890235;4
67723;B92006626;B43972041;1
67724;B92006626;B55120521;11
67725;B92006626;B60291069;3
67726;B92006626;B60501285;10
67727;B92006626;B61036539;1
67728;B92006626;B61042115;3
67729;B92006626;B61555470;1
67730;B92006626;B62037320;1
67731;B92006626;B62180955;5
67732;B92006626;B62433115;3
67733;B92006626;B63023485;7
67734;B92006626;B63210603;8
67735;B92006626;B63211239;10
67736;B92006626;B63221469;9
67737;B92006626;B63294862;6
67738;B92006626;B63397111;2
67739;B92006626;B63558613;10
67740;B92006626;B63587190;12
67741;B92006626;B63622690;3
67742;B92006626;B63627459;12
67743;B92006626;B63674071;8
67744;B92006626;B63757975;10
67745;B92006626;B63954853;9
67746;B92006626;B64109051;2
67747;B92006626;B64174352;4
67748;B92006626;B64636749;9
67749;B92006626;B65188658;4
67750;B92006626;B65280273;3
67751;B92006626;B65696965;2
67752;B92006626;B66131103;6
67753;B92006626;B84309954;9
67754;B92006626;B92217900;2
67755;B92006626;B92285634;6
67756;B92006626;B93026714;9
67757;B92006626;B98493810;2
67758;B92011964;A58325069;8
67759;B92011964;B08965915;9
67760;B92011964;B22358535;6
67761;B92011964;B25696451;11
67762;B92011964;B35473784;10
67763;B92011964;B43470731;9
67764;B92011964;B43596717;2
67765;B92011964;B43656693;7
67766;B92011964;B43857291;9
67767;B92011964;B43963719;7
67768;B92011964;B45778982;5
67769;B92011964;B53656153;9
67770;B92011964;B55627343;10
67771;B92011964;B57661324;1
67772;B92011964;B62336854;8
67773;B92011964;B62677521;8
67774;B92011964;B63919898;12
67775;B92011964;B64445612;6
67776;B92011964;B65229304;8
67777;B92011964;B65261562;3
67778;B92011964;B65466096;8
67779;B92011964;B65531311;10
67780;B92011964;B65607897;11
67781;B92011964;B74191024;4
67782;B92011964;B75065250;12
67783;B92011964;B79513362;3
67784;B92011964;B80944507;7
67785;B92011964;B83747303;7
67786;B92011964;B83965400;1
67787;B92011964;B84320738;8
67788;B92011964;B86055357;3
67789;B92011964;B86184116;4
67790;B92011964;B86541265;10
67791;B92011964;B91156638;1
67792;B92011964;B94000569;1
67793;B92011964;B95292199;5
67794;B92011964;B97497903;11
67795;B92011964;B97515993;9
67796;B92011964;J43915149;11
67797;B92011964;J65649576;1
67798;B92011964;X0240188E;2
67799;B92016641;A17150350;6
67800;B92016641;A50702497;9
67801;B92016641;A62168471;5
67802;B92016641;A81258345;6
67803;B92016641;B04488680;10
67804;B92016641;B04601514;3
67805;B92016641;B10397321;4
67806;B92016641;B11841632;5
67807;B92016641;B17648890;9
67808;B92016641;B17785346;8
67809;B92016641;B20894705;5
67810;B92016641;B29576881;5
67811;B92016641;B43130004;12
67812;B92016641;B43547223;3
67813;B92016641;B43596683;4
67814;B92016641;B43627777;1
67815;B92016641;B43668516;1
67816;B92016641;B43751171;12
67817;B92016641;B43890235;1
67818;B92016641;B54076005;10
67819;B92016641;B55120521;8
67820;B92016641;B60291069;9
67821;B92016641;B60660263;7
67822;B92016641;B60706330;10
67823;B92016641;B61219119;1
67824;B92016641;B61480968;11
67825;B92016641;B62180955;6
67826;B92016641;B62226444;1
67827;B92016641;B62464656;12
67828;B92016641;B62728357;4
67829;B92016641;B62859756;1
67830;B92016641;B63129845;6
67831;B92016641;B63134589;3
67832;B92016641;B63211239;5
67833;B92016641;B63587190;8
67834;B92016641;B63622690;4
67835;B92016641;B63626485;1
67836;B92016641;B63627459;1
67837;B92016641;B63674071;4
67838;B92016641;B63695084;8
67839;B92016641;B63847388;5
67840;B92016641;B63954853;10
67841;B92016641;B64109051;12
67842;B92016641;B64161193;8
67843;B92016641;B64174352;8
67844;B92016641;B64217623;11
67845;B92016641;B64604994;4
67846;B92016641;B65349078;2
67847;B92016641;B65696965;11
67848;B92016641;B84309954;9
67849;B92016641;B92006626;6
67850;B92016641;B93026714;1
67851;B92018878;A08793507;8
67852;B92018878;A46076485;6
67853;B92018878;A58009549;4
67854;B92018878;A58484932;5
67855;B92018878;A58798448;2
67856;B92018878;A58961459;11
67857;B92018878;A59114389;8
67858;B92018878;A60583994;1
67859;B92018878;B01139096;4
67860;B92018878;B03702495;8
67861;B92018878;B04271839;10
67862;B92018878;B08298093;5
67863;B92018878;B08424673;2
67864;B92018878;B08925612;2
67865;B92018878;B13161864;11
67866;B92018878;B17411471;9
67867;B92018878;B17670209;7
67868;B92018878;B17687021;7
67869;B92018878;B17743428;7
67870;B92018878;B24355281;3
67871;B92018878;B25009069;7
67872;B92018878;B25207663;9
67873;B92018878;B25487547;5
67874;B92018878;B25621574;6
67875;B92018878;B30063929;9
67876;B92018878;B31062565;4
67877;B92018878;B31230865;10
67878;B92018878;B31455033;7
67879;B92018878;B35334556;3
67880;B92018878;B35470400;12
67881;B92018878;B40222176;2
67882;B92018878;B41454398;2
67883;B92018878;B43245174;3
67884;B92018878;B43739804;12
67885;B92018878;B43787522;11
67886;B92018878;B46585683;12
67887;B92018878;B47612072;7
67888;B92018878;B53253456;7
67889;B92018878;B53739447;10
67890;B92018878;B53825543;2
67891;B92018878;B55097679;11
67892;B92018878;B55560080;11
67893;B92018878;B57226029;6
67894;B92018878;B57768459;10
67895;B92018878;B58193285;4
67896;B92018878;B58559311;9
67897;B92018878;B58887597;9
67898;B92018878;B58982281;12
67899;B92018878;B59572842;3
67900;B92018878;B59724195;7
67901;B92018878;B59816140;9
67902;B92018878;B59827832;9
67903;B92018878;B59974980;9
67904;B92018878;B60104593;6
67905;B92018878;B60371341;4
67906;B92018878;B60576154;8
67907;B92018878;B60745767;2
67908;B92018878;B60778651;8
67909;B92018878;B61182002;8
67910;B92018878;B61324315;6
67911;B92018878;B61339396;12
67912;B92018878;B61347910;4
67913;B92018878;B61351730;10
67914;B92018878;B61369120;11
67915;B92018878;B61392429;1
67916;B92018878;B61406021;8
67917;B92018878;B61461364;4
67918;B92018878;B61575502;1
67919;B92018878;B61609277;6
67920;B92018878;B61650511;3
67921;B92018878;B61685103;1
67922;B92018878;B61724860;4
67923;B92018878;B61810123;11
67924;B92018878;B61894002;4
67925;B92018878;B61926523;4
67926;B92018878;B61958765;6
67927;B92018878;B61975884;10
67928;B92018878;B62024682;8
67929;B92018878;B62101423;2
67930;B92018878;B62114673;10
67931;B92018878;B62203773;12
67932;B92018878;B62227020;4
67933;B92018878;B62429998;10
67934;B92018878;B62524798;3
67935;B92018878;B62571443;8
67936;B92018878;B62643812;4
67937;B92018878;B62703228;7
67938;B92018878;B62877659;2
67939;B92018878;B62900691;6
67940;B92018878;B62966320;8
67941;B92018878;B62993258;1
67942;B92018878;B63016307;9
67943;B92018878;B63322903;12
67944;B92018878;B63359491;12
67945;B92018878;B63361331;10
67946;B92018878;B63440606;8
67947;B92018878;B63478606;4
67948;B92018878;B63651244;5
67949;B92018878;B63662332;12
67950;B92018878;B63820062;5
67951;B92018878;B64027857;6
67952;B92018878;B64048515;12
67953;B92018878;B64198989;8
67954;B92018878;B64343338;3
67955;B92018878;B64371693;12
67956;B92018878;B64645690;7
67957;B92018878;B65361206;4
67958;B92018878;B65786436;5
67959;B92018878;B65958944;1
67960;B92018878;B78343399;3
67961;B92018878;B79124095;3
67962;B92018878;B81691313;8
67963;B92018878;B82026659;2
